6,3,1753,2968.5,712.5,0
7,3,3835,1319,503,0
1,3,2649.5,654,575,0
2,3,1737.5,1788.5,799.5,0
3,3,2555,1351,787.5,0
4,3,1765,2143,655,1
5,3,1705.5,1833.5,565,1
6,3,1347.5,2448.5,595.5,1
7,3,3559,529,647.5,0
1,3,2645,1660,722,0
2,3,1923,1136,745,0
3,3,1840.5,1367,549,0
4,3,1818,1012,540.5,0
5,3,2031,1191,718,0
6,3,1316.5,1873,531,0
7,3,3541,315,416,0
1,3,2332,1178,741,0
2,3,1905.5,1585,732,0
3,3,2287.5,1182,805.5,0
4,3,2136.5,1044.5,687.5,0
5,3,3076,1675,686.5,1
6,3,2657,2632,876,1
7,3,4041.5,1457.5,857,0
1,3,3118.5,1553.5,791.5,0
2,3,1708.5,2063,718.5,0
3,3,2062.5,1442,508.5,0
4,3,2207.5,1211.5,692.5,0
5,3,2255.5,1934.5,857,0
6,3,2808,1205,955.5,0
7,3,3724.5,416,656.5,0
1,3,1993,980.5,458.5,0
2,3,1805,1882,543,0
3,3,2462,1246,805,0
4,3,1600,1477,512,0
5,3,1452.5,2014,440,0
6,3,1454,2361.5,702.5,0
7,3,4671,513.5,704,1
1,3,2271,1237,721,1
2,3,2426,942.5,271,1
3,3,1264.5,1816,646,0
4,3,1502.5,1293,614.5,0
5,3,1032,2079,502.5,0
6,3,1980,2042,632,0
7,3,3521,649,540,0
1,3,2354.5,1338,511,0
2,3,2571.5,1226,554.5,0
3,3,1873,1132.5,571.5,0
4,3,1761.5,942.5,573,0
5,3,1714,1373.5,561.5,0
6,3,1711.5,2217.5,714,0
7,3,3188,609,461.5,0
1,3,1486,1314,556,1
2,3,2170,1197.5,626,1
3,3,1368,2178,620,0
4,3,2435,1089.5,508,0
5,3,1372,1889,485,0
6,3,1726,1866,522,0
7,3,2587.5,1090,577,0
1,3,2173,1119,587.5,0
2,3,1529,1891.5,523,0
3,3,2269.5,1811,629,0
4,3,2414,660,469.5,0
5,3,1936,1762,520,0
6,3,1722.5,1669,696,0
7,3,3652.5,784,522.5,0
1,3,2721,507.5,652.5,0
2,3,2183.5,1268.5,601,1
3,4,1346,1856,583.5,1
4,4,2373.5,799,546,1
5,4,1920,1161,523.5,0
6,4,1160,3164.5,670,0
7,4,3526.5,95,560,0
1,4,995.5,1647.5,501.5,0
2,4,1104,1895,478.5,0
3,4,1685,1570.5,604,0
4,4,1793.5,1020.5,585,0
5,4,1359,2524,484.5,0
6,4,1805,2365.5,759,0
7,4,4152.5,205,325,0
1,4,2153,1166.5,552.5,0
2,4,1673,1837.5,553,0
3,4,1277.5,2179.5,573,1
4,4,1304,1554,497.5,1
5,4,1838,2096.5,504,0
6,4,2326,1742.5,488,0
7,4,3225,982,576,0
1,4,2137,2321,495,0
2,4,1732,1638.5,587,0
3,4,1452.5,2218,567,0
4,4,2295,1153,512.5,0
5,4,2177.5,1692.5,532,0
6,4,1488,1879,527.5,0
7,4,2750,1314,588,0
1,4,2813,617,650,0
2,4,1658,2174.5,493,0
3,4,1972,2373.5,558,0
4,4,2910,1148.5,472.5,0
5,4,2089.5,1717.5,600,1
6,4,1490,2285.5,589.5,1
7,4,3540,380,620,1
1,4,2678,1171,625,0
2,4,2542.5,1101,578,0
3,4,904.5,2158,512.5,0
4,4,1401.5,2041,504.5,0
5,4,1241.5,2183.5,601,0
6,4,2392.5,1433,541.5,0
7,4,3972.5,860,542.5,0
1,4,2380,1489.5,530,0
2,4,2088.5,1192.5,460.5,0
3,4,1861,1988,588.5,0
4,4,2082.5,1395.5,561,0
5,4,1503,1605.5,582.5,0
6,4,1403,1814.5,543,1
7,4,3296,750,703,1
1,4,1441,2138,571,0
2,4,2950,823.5,561,0
3,4,1682.5,2204,610,0
4,4,1369.5,1909.5,582.5,0
5,4,1675,1862,419.5,0
6,4,1495,2095,713,0
7,4,4044,418,523,0
1,4,1869,1625,544,0
2,4,2493,1100,459,0
3,4,2298,1693.5,498,0
4,4,1642,882.5,498,0
5,4,2055,1297,512,0
6,4,2198.5,2511.5,635.5,0
7,4,2677,1510,498.5,1
1,4,1978,1441,627,1
2,4,2281,1247,551,1
3,4,1558,1721.5,496,0
4,4,2033.5,1276.5,458,0
5,4,1706,2080,583.5,0
6,4,2591,1064,606,0
7,4,3115,992,591,0
1,4,1432,2126,615,0
2,4,1599.5,1548,552,0
3,4,2282.5,967,489.5,0
4,4,1762.5,849,417.5,0
5,4,2374,1454,612.5,0
6,4,1673,2196.5,664,0
7,4,4556.5,250,573,0
1,4,2188.5,1104,586.5,1
2,4,1341.5,2230,493.5,1
3,4,1483.5,1876.5,591.5,0
4,4,2394,853,483.5,0
5,4,2348,1161,544,0
6,4,1411.5,1642,548,0
7,4,3850,363,511.5,0
1,4,2526.5,1063,650,0
2,4,1680,1496,526.5,0
3,4,3455,2024.5,680,0
4,4,3806,40,635,0
5,4,1932,1426.5,476,0
6,4,2846.5,1177,552,0
7,4,3101.5,1179,546.5,0
1,4,2124.5,1148.5,691.5,0
2,4,1485,1793,524.5,0
3,4,3870.5,1264.5,615,1
4,1,3548,0,520.5,1
5,1,3310.5,1175,465,1
6,1,1047.5,3263.5,615,0
7,1,3704,1286,347.5,0
1,1,1378.5,1648,404,0
2,1,1849.5,1020.5,428.5,0
3,1,1243,2000.5,763.5,0
4,1,1836,1219.5,543,0
5,1,2168,1038.5,386,0
6,1,2052,1397.5,648,0
7,1,3218,582,372,0
1,1,2792,1109,459,0
2,1,2185,1084.5,642.5,0
3,1,1193.5,1718,605,0
4,1,2474.5,1144.5,543.5,1
5,1,2045,2156,614.5,1
6,1,2247.5,2177,545,0
7,1,3956,150,417.5,0
1,1,1581,1678,461,0
2,1,1824.5,1081,581,0
3,1,1652,2189.5,574.5,0
4,1,2336.5,1010.5,612,0
5,1,1772,1751,636.5,0
6,1,1841.5,2004.5,642,0
7,1,3235.5,648,501.5,0
1,1,2773.5,1731,485.5,0
2,1,1110,2221.5,573.5,0
3,1,1626,1872,610,0
4,1,2892.5,875,516,0
5,1,1260.5,2008.5,562.5,0
6,1,915.5,1665.5,611,1
7,1,4338.5,945.5,615.5,1
1,1,1700.5,2387,488.5,1
2,1,1952.5,1883.5,550.5,0
3,1,610,2199,632.5,0
4,1,1145,1193.5,610,0
5,1,1487.5,1210.5,645,0
6,1,1930,1280.5,602.5,0
7,1,2801,1886,630,0
1,1,2061.5,1382.5,501,0
2,1,2437.5,1153,521.5,0
3,1,1822,1009.5,637.5,0
4,1,2760,616,521.5,0
5,1,888,1814,260,0
6,1,2596,1977.5,520,0
7,1,3151,800,606,1
1,1,1755,1805.5,551,1
2,1,1985,1742,455,0
3,1,2130,1540,585,0
4,1,1427.5,1392.5,530,0
5,1,1780,1159,510,0
6,1,1712,1638,500,0
7,1,3493.5,1399,562,0
1,1,2337,1271.5,643.5,0
2,1,1424,1967,587,0
3,1,1480.5,2275.5,604,0
4,1,2036.5,1489,626,0
5,1,2520,1728.5,576.5,0
6,1,1309,1981.5,520,1
7,1,4418,378,419,1
1,1,1428.5,1479,418,1
2,1,1671,1395.5,438.5,0
3,1,1901,1172.5,371,0
4,1,1859,1322.5,461,0
5,1,1921,1414.5,509,0
6,1,1379,1598,521,0
7,1,3958,821,589,0
1,1,2335,1023,608,0
2,1,1568,1418.5,335,0
3,1,2264,1180,408,0
4,1,1917.5,1012.5,363,0
5,1,1848.5,1739.5,517.5,0
6,1,2720,1649.5,553.5,0
7,1,2291.5,1931,620,1
1,1,2673,1560,491.5,1
2,1,1599.5,1198.5,423,0
3,1,2209,1270,599.5,0
4,1,1470.5,1749.5,509,0
5,1,2215,1466,470.5,0
6,1,1924,1593,715,0
7,1,4141,352,324,0
1,1,1420.5,1448,541,0
2,1,933,1762,470.5,0
3,1,918.5,1581,433,0
4,1,2007,1325,568.5,0
5,1,1721,1660,507,0
6,1,2144,1591,322,0
7,1,3145,1552,424,0
1,1,2257.5,948,345,0
2,1,1398,1606.5,357.5,1
3,2,1104.5,2588.5,488,1
4,2,1925,2884,504.5,1
5,2,2712,981,420,0
6,2,2151.5,1357,492,0
7,2,1334,0,501.5,0
1,2,3578,502,534,0
2,2,1365,1697,418,0
3,2,1618,1832,525,0
4,2,1558,1499.5,418,0
5,2,1326,1664.5,458,0
6,2,1799.5,2086,326,0
7,2,3817,874,499.5,0
1,2,1269.5,1325,430,0
2,2,1235,1656,469.5,0
3,2,1187.5,1917.5,435,1
4,2,1617,1315.5,487.5,1
5,2,1199,2123.5,527,0
6,2,667,2957,499,0
7,2,3002,784,467,0
1,2,1125,1989.5,402,0
2,2,1282.5,1479.5,530,0
3,2,1750,1106,382.5,0
4,2,1675,1376,556,0
5,2,2297,1293.5,475,0
6,2,971,1950.5,397,0
7,2,2674,1464,371,0
1,2,1955.5,1510.5,549,0
2,2,967.5,1910,405.5,0
3,2,1438.5,2317,467.5,0
4,2,1435,1433,438.5,1
5,2,2960,1128,435,1
6,2,1519,1576,395,1
7,2,3037,165,419,0
1,2,2118,1106,437,0
2,2,2002,897.5,518,0
3,2,1069,1625,402,0
4,2,1180.5,1817.5,369,0
5,2,1770,1613.5,380.5,0
6,2,1602,2112.5,580,0
7,2,3229.5,630,625,0
1,2,2204,591,405,0
2,2,1300,1619,404,0
3,2,1984.5,1249.5,400,0
4,2,1426,2178.5,406,0
5,2,1859.5,880,370,1
6,2,961.5,2292.5,459.5,1
7,2,3430.5,520,461.5,0
1,2,2205,908,501,0
2,2,1658,1705,505,0
3,2,666.5,2152.5,548,0
4,2,1311.5,1311.5,296.5,0
5,2,942,1988,361.5,0
6,2,1366.5,2034,542,0
7,2,3608,744.5,366.5,0
1,2,1491.5,1257.5,458,0
2,2,1178,1105,391.5,0
3,2,1264.5,1687,578,0
4,2,2380,774,364.5,0
5,2,1901.5,1158,380,0
6,2,1232.5,1339,401.5,0
7,2,3186,684,432.5,1
1,2,1981.5,802,390,1
2,2,1412.5,1103,511.5,1
3,2,1441.5,1229.5,159,0
4,2,1408,994,334.5,0
5,2,1753.5,1392,338,0
6,2,1788.5,1247.5,403.5,0
7,2,4026,187,428.5,0
1,2,2692.5,576,526,0
2,2,1413,1938.5,452.5,0
3,2,1225,1296,413,0
4,2,968.5,1705.5,375,0
5,2,2491.5,854.5,568.5,0
6,2,1584,1022,591.5,0
7,2,3313,397,414,0
1,2,2158,894,513,1
2,2,1043,1266.5,408,1
3,2,1055,2419.5,543,0
4,2,1420,1322.5,505,0
5,2,2369.5,879,420,0
6,2,543.5,2449.5,569.5,0
7,2,3642.5,1060,543.5,0
1,2,1453.5,770,542.5,0
2,2,1668,896,503.5,0
3,2,576,1935.5,768,0
4,2,1488,1530,576,0
5,2,1645.5,754,418,0
6,2,1308.5,1452,495.5,0
7,2,3361.5,389,398.5,0
1,2,1308,940,411.5,0
2,2,1157.5,1278,408,1
3,3,1803.5,1595,607.5,1
4,3,2488,1106,473.5,1
5,3,1799,1096,488,0
6,3,1710,1315.5,399,0
7,3,1253.5,504,410,0
1,3,1950,1330,388.5,0
2,3,1330,1652,420.5,0
3,3,849.5,1913,530,0
4,3,1875,982,449.5,0
5,3,1271.5,1343,425,0
6,3,1958.5,1082.5,471.5,0
7,3,3770,157,458.5,0
1,3,1562,2019,520,0
2,3,2077.5,670,562,0
3,3,1085,1815,577.5,1
4,3,2056.5,1196.5,485,1
5,3,1848,994.5,506.5,0
6,3,1302,1782,548,0
7,3,2430.5,1329.5,502,0
1,3,1936.5,1614.5,430.5,0
2,3,764,1609,436.5,0
3,3,881.5,2219.5,764,0
4,3,1486,1760.5,881.5,0
5,3,1807,1348,486,0
6,3,1502,2457.5,507,0
7,3,2420,558,312,0
1,3,3037,667,497,0
2,3,1350,1117,437,0
3,3,1870,1481.5,600,0
4,3,2370,1556,670,0
5,3,1562,1648.5,440,1
6,3,1829,2173.5,642,1
7,3,3474,1162,529,1
1,3,1227,1538,614,0
2,3,1316,1517,527,0
3,3,1914,1353.5,692,0
4,3,2334,681,314,0
5,3,1682.5,1748,584,0
6,3,1320.5,1685,682.5,0
7,3,2260,1582,620.5,0
1,3,1976,1074,610,0
2,3,1805,1293,276,0
3,3,1625,1843.5,705,0
4,3,2666.5,723.5,625,0
5,3,1449.5,1557.5,566.5,0
6,3,2614,2005,749.5,1
7,3,4122,913,514,1
1,3,1362.5,1618,522,0
2,3,2122.5,905.5,412.5,0
3,3,1695,1761.5,422.5,0
4,3,2340.5,727,495,0
5,3,2513,1055.5,557.5,0
6,3,1646.5,1952.5,513,0
7,3,4143.5,1020,446.5,0
1,3,1505.5,1712.5,449.5,0
2,3,2176,1168.5,505.5,0
3,3,1518,1414.5,726,0
4,3,2796,703,518,0
5,3,2393.5,1619.5,596,0
6,3,1696.5,1768,313.5,0
7,3,3266.5,490,496.5,0
1,3,2008,2477,466.5,1
2,3,2131,1395.5,508,1
3,3,2005.5,1585,531,1
4,3,1974,1299.5,507.5,0
5,3,2354.5,1468,524,0
6,3,2214,2683.5,704.5,0
7,3,4092,636,614,0
1,3,2393.5,895,572,0
2,3,1480,1711,593.5,0
3,3,1490,1396.5,660,0
4,3,1316.5,1796.5,540,0
5,3,1886,1898,516.5,0
6,3,2435,1743.5,686,0
7,3,3536,730,585,0
1,3,1663,1317,558,0
2,3,879.5,2093.5,663,1
3,3,2169,1320,879.5,1
4,3,1238.5,1621,669,0
5,3,1080.5,1512.5,538.5,0
6,3,1123.5,1719.5,580.5,0
7,3,3238,1155,623.5,0
1,3,1630.5,1553.5,758,0
2,3,1417.5,1715.5,651.5,0
3,3,1317,1473,407.5,0
4,3,783,2045.5,517,0
5,3,1869.5,1453,683,0
6,3,873.5,1950.5,559.5,0
7,3,1767,2625,373.5,0
1,3,2462,957.5,617,0
2,3,1678.5,1707,592,0
3,3,1523,1716,578.5,1
4,4,1860.5,1511,523,1
5,4,1203,2094,510.5,1
6,4,1699,2312.5,503,0
7,4,3967,2030,599,0
1,4,1832,1848,467,0
2,4,1620,1311.5,632,0
3,4,1790,1632.5,670,0
4,4,1934.5,921.5,390,0
5,4,1601.5,1204,434.5,0
6,4,1763.5,1850.5,601.5,0
7,4,4495,669,591.5,0
1,4,1855.5,1207.5,575,0
2,4,1246.5,1794,585.5,0
3,4,496,2346.5,546.5,0
4,4,2323.5,598.5,446,1
5,4,1860,1670,463.5,1
6,4,1108,1586.5,490,0
7,4,3727.5,660,358,0
1,4,1281.5,1569,527.5,0
2,4,1452.5,1472,631.5,0
3,4,1150,1592.5,552.5,0
4,4,2912.5,912.5,450,0
5,4,1470.5,1417.5,442.5,0
6,4,2355,1734.5,670.5,0
7,4,2692,1045.5,655,0
1,4,1424,1712.5,392,0
2,4,1523,1253,424,0
3,4,1567,1396.5,523,0
4,4,1364,1355.5,367,0
5,4,1026,2257.5,564,0
6,4,2368.5,1384,726,1
7,4,3390,1467,368.5,1
1,4,3505,1930,590,1
2,4,2481,1212,505,0
3,4,1370.5,1878,481,0
4,4,1352,1402,470.5,0
5,4,1726.5,1090.5,452,0
6,4,1981,1894.5,726.5,0
7,4,2956.5,1382,581,0
1,4,1168,1725.5,586.5,0
2,4,2049,1499,565,0
3,4,1650,2094.5,855,0
4,4,1966,528,630,0
5,4,2081,1604,486,0
6,4,1165,2352.5,681,0
7,4,2737,1766.5,615,1
1,4,2298.5,1610,637,1
2,4,1506,1480.5,598.5,0
3,4,705,1748,486,0
4,4,971,1871,335,0
5,4,1404,1431.5,371,0
6,4,1536,1959,774,0
7,4,3612.5,709,696,0
1,4,1817,1511.5,464.5,0
2,4,1456.5,1647,517,0
3,4,1590,1914.5,556.5,0
4,4,1124,1899.5,540,0
5,4,1182.5,2190,574,0
6,4,725.5,2359.5,682.5,0
7,4,3344,605,225.5,0
1,4,1313,1827,444,1
2,4,1698,1632,513,1
3,4,1095.5,1698.5,698,1
4,4,1919.5,1727.5,575.5,0
5,4,898,1887,469.5,0
6,4,793.5,2452.5,798,0
7,4,3088.5,560,593.5,0
1,4,1645.5,1525,588.5,0
2,4,1118,2505,645.5,0
3,4,986,2219.5,618,0
4,4,1632,2283,686,0
5,4,1801.5,1243.5,432,0
6,4,1526,1950,551.5,0
7,4,3308,1034,526,0
1,4,1426,2340.5,608,0
2,4,1057,2037,506,1
3,4,1488,2605.5,757,1
4,4,1211,2146,588,0
5,4,1016,2295.5,611,0
6,4,721,2539,716,0
7,4,3002,825.5,521,0
1,4,2099,1326,752,0
2,4,997,1984,549,0
3,4,725,1828.5,686,0
4,4,1654,2963,725,0
5,4,3299,470,654,0
6,4,1948.5,1788.5,619,0
7,4,3047,586.5,488.5,0
1,4,1851,1087,476.5,0
2,4,1281,1673.5,501,0
3,4,990,1922.5,781,0
4,4,3235.5,3410,990,1
5,1,1416,1003,463,1
6,1,1780.5,1179.5,416,1
7,1,3601.5,1054.5,480.5,0
1,1,1699.5,1185,601.5,0
2,1,964,1594,468.5,0
3,1,1489.5,2247.5,764,0
4,1,1693.5,1453,439.5,0
5,1,1452.5,1814,593.5,0
6,1,1851,1715,682.5,0
7,1,1954,804,351,0
1,1,1735,1414.5,504,0
2,1,1542.5,1534,535,0
3,1,1233,2438,692.5,0
4,1,2008,1002,433,0
5,1,1466,1213,698,1
6,1,1545,1716,499,1
7,1,2393.5,831,55,0
1,1,1658.5,911.5,393.5,0
2,1,685.5,1918,608,0
3,1,1430,1835,685.5,0
4,1,581.5,1811,530,0
5,1,1133.5,1821.5,581.5,0
6,1,1035,2422,633.5,0
7,1,1803.5,1300.5,535,0
1,1,1437.5,2248.5,533.5,0
2,1,1257,2261,637.5,0
3,1,935.5,2157,787,0
4,1,1100,2559,735.5,0
5,1,1271.5,1878,600,0
6,1,1345.5,2619,871.5,0
7,1,2318.5,1499,545.5,1
1,1,2735,900,488.5,1
2,1,1021,1327.5,535,1
3,1,916,1554,721,0
4,1,1330,1541,616,0
5,1,1478.5,2128.5,630,0
6,1,1933,2036,578.5,0
7,1,2116.5,1017,533,0
1,1,922.5,2119,666.5,0
2,1,1138.5,1474.5,522.5,0
3,1,735,2239.5,638.5,0
4,1,1013.5,1574,485,0
5,1,1049,1751.5,513.5,0
6,1,972.5,2227.5,749,0
7,1,1777.5,1020,522.5,0
1,1,1385.5,1897.5,597.5,1
2,1,1154.5,2293,485.5,1
3,1,875,1906,584.5,0
4,1,881.5,1386.5,575,0
5,1,1357,1706,581.5,0
6,1,506,2901,557,0
7,1,1868,1479,306,0
1,1,248,2259.5,618,0
2,1,844,1689,248,0
3,1,1022,2387.5,544,0
4,1,1009,1690,572,0
5,1,1870.5,1506,709,0
6,1,1720.5,1731.5,870.5,0
7,1,2801.5,614,720.5,0
1,1,1415.5,2239,751.5,1
2,1,570.5,1915.5,615.5,1
3,1,1272.5,2419.5,570.5,1
4,1,1522,1967.5,572.5,0
5,1,506,2339.5,82,0
6,1,572,2616.5,506,0
7,1,2882.5,737,572,0
1,1,1161.5,2298,682.5,0
2,1,756,2102.5,661.5,0
3,1,759,1921,456,0
4,1,658,1690,459,0
5,1,978,1745.5,358,0
6,1,2857,2857,678,0
7,1,2246.5,1099,606,0
1,1,668,2350,686.5,0
2,1,788.5,1748,486.5,1
3,1,817,2379,588.5,1
4,1,883.5,1885.5,417,0
5,1,1270,1715,483.5,0
6,1,1350,2628.5,470,0
7,1,2084,804.5,590,0
1,1,708.5,2850.5,784,0
2,1,1732.5,1226,708.5,0
3,1,998.5,3100,732.5,0
4,1,1459.5,1615,448.5,0
5,1,3626,80,459.5,0
6,1,1105.5,1467,526,0
7,1,2262,1326,405.5,0
1,1,1014.5,2504.5,762,0
